collocation,count,count_nested,length,lambda,z,shopkeeper_term,period,type,normalized_freq,doc_count,n_periods
倒閉店主,13,0,2,3.1556177127893577,11.362933861006896,店主,1912-1927,2-gram,0.7780703854440987,16708,3
傳店主,240,0,2,3.020286023867743,45.50255031530088,店主,1912-1927,2-gram,14.364376346660283,16708,4
押店主,254,0,2,2.961731420084895,45.910286921519095,店主,1912-1927,2-gram,15.202298300215466,16708,4
店主允,87,0,2,2.961079039616058,27.136660990619834,店主,1912-1927,2-gram,5.207086425664352,16708,4
店主某甲,16,0,2,2.946246564273849,11.76841705179324,店主,1912-1927,2-gram,0.9576250897773522,16708,3
勸店主,32,0,2,2.7738072118294776,15.57747780009481,店主,1912-1927,2-gram,1.9152501795547043,16708,3
店主案訊,39,0,3,2.7725878745918875,9.374221415809,店主,1912-1927,3-gram,2.334211156332296,16708,3
店主姓名,24,0,2,2.7652941488660536,13.48935827955413,店主,1912-1927,2-gram,1.4364376346660284,16708,3
店主夥友,65,0,2,2.6926602497074885,21.45303090856193,店主,1912-1927,2-gram,3.890351927220493,16708,3
店主肯,21,0,2,2.686508379234334,12.290550265707287,店主,1912-1927,2-gram,1.2568829303327747,16708,3
告知店主,5,0,3,2.6644920864221042,4.228364724199246,店主,1912-1927,3-gram,0.29925784055542254,16708,3
店主經理,69,0,2,2.549319561580372,20.95181039767153,店主,1912-1927,2-gram,4.129758199664831,16708,3
逃逸店主,18,0,2,2.515838089920788,10.69926739974238,店主,1912-1927,2-gram,1.0773282259995212,16708,3
店主案核,5,0,3,2.5063792233931936,4.539363480884662,店主,1912-1927,3-gram,0.29925784055542254,16708,3
嗣店主,64,0,2,2.4965703081475352,19.78295345563229,店主,1912-1927,2-gram,3.8305003591094087,16708,4
茶館店主,7,0,2,2.4744387363933273,6.7067580166260905,店主,1912-1927,2-gram,0.41896097677759153,16708,3
疋店主,6,0,2,2.4630492191959807,6.215918600819897,店主,1912-1927,2-gram,0.3591094086665071,16708,3
店主投,92,0,2,2.3981865911694307,22.745716491326846,店主,1912-1927,2-gram,5.5063442662197755,16708,4
身死店主,12,0,3,2.3264069127233546,3.028712987448365,店主,1912-1927,3-gram,0.7182188173330142,16708,3
歇店主,5,0,2,2.2539036391789846,5.242216717082652,店主,1912-1927,2-gram,0.29925784055542254,16708,3
店主囑,18,0,2,2.2399263905848277,9.549082768045565,店主,1912-1927,2-gram,1.0773282259995212,16708,3
店主鳴,19,0,2,2.2200658095771635,9.717857751719418,店主,1912-1927,2-gram,1.1371797941106057,16708,4
店主夫婦,6,0,2,2.218064578126881,5.609297409318084,店主,1912-1927,2-gram,0.3591094086665071,16708,4
適店主,33,0,2,2.1814740987241747,12.511118171400886,店主,1912-1927,2-gram,1.975101747665789,16708,5
店主店夥,13,0,2,2.1270582202890633,7.754654462417023,店主,1912-1927,2-gram,0.7780703854440987,16708,4
店主弟,7,0,2,2.110737926899502,5.738017789342365,店主,1912-1927,2-gram,0.41896097677759153,16708,3
囑店主,14,0,2,1.9996289747614475,7.561516260559983,店主,1912-1927,2-gram,0.8379219535551831,16708,3
店主察,28,0,2,1.9661989237092534,10.418166455849606,店主,1912-1927,2-gram,1.6758439071103661,16708,4
迨店主,15,0,2,1.956174863057531,7.649637543255134,店主,1912-1927,2-gram,0.8977735216662677,16708,4
事店主,183,0,2,1.8773022755971676,25.052910305074203,店主,1912-1927,2-gram,10.952836964328466,16708,5
店主虧欠,7,0,2,1.8336454827994886,4.993136671141309,店主,1912-1927,2-gram,0.41896097677759153,16708,3
枚店主,8,0,2,1.8087317772643976,5.2439477731108495,店主,1912-1927,2-gram,0.4788125448886761,16708,4
傷店主,39,0,2,1.8085655884016871,11.285464803956526,店主,1912-1927,2-gram,2.334211156332296,16708,4
諭店主,50,0,2,1.8044591907558276,12.724583465648664,店主,1912-1927,2-gram,2.9925784055542257,16708,4
逃店主,24,0,2,1.8001815127972058,8.853966474403375,店主,1912-1927,2-gram,1.4364376346660284,16708,4
店主學徒,13,0,2,1.79613880554213,6.56124677193135,店主,1912-1927,2-gram,0.7780703854440987,16708,3
商店店主,14,0,2,1.7824097133275472,6.74824506590293,店主,1912-1927,2-gram,0.8379219535551831,16708,3
詢店主,14,0,2,1.7610976049051614,6.6682568558912125,店主,1912-1927,2-gram,0.8379219535551831,16708,3
店主投報,40,0,3,1.6631494887282101,6.389114463745862,店主,1912-1927,3-gram,2.3940627244433803,16708,3
店主報告,53,0,2,1.6355141393653887,11.878234050373102,店主,1912-1927,2-gram,3.172133109887479,16708,3
店主傳,62,0,2,1.6238535896198867,12.74175310877555,店主,1912-1927,2-gram,3.7107972228872397,16708,3
發達店主,5,0,2,1.604986596505638,3.747176228968519,店主,1912-1927,2-gram,0.29925784055542254,16708,3
提店主,29,0,2,1.5759430561381782,8.511772199029071,店主,1912-1927,2-gram,1.7356954752214506,16708,3
命店主,24,0,2,1.5537331021276515,7.650293477642525,店主,1912-1927,2-gram,1.4364376346660284,16708,4
押店主,6,0,3,1.5248758028158806,3.640264527791771,店主,1912-1927,3-gram,0.3591094086665071,16708,4
旋店主,22,0,2,1.5033077820711274,7.095565961791324,店主,1912-1927,2-gram,1.3167344984438594,16708,4
店主拘,34,0,2,1.4969926526007393,8.74407440835171,店主,1912-1927,2-gram,2.0349533157768733,16708,5
店主店中,5,0,3,1.4709531683777852,2.667588488424223,店主,1912-1927,3-gram,0.29925784055542254,16708,4
店店主,41,0,2,1.4344410148778795,9.188370976273118,店主,1912-1927,2-gram,2.453914292554465,16708,4
傳押店主,8,0,3,1.3914782739086053,3.021998575140302,店主,1912-1927,3-gram,0.4788125448886761,16708,3
店主帶,37,0,2,1.3910365679214736,8.472981338132476,店主,1912-1927,2-gram,2.214508020110127,16708,3
遭店主,10,0,2,1.3651176832089988,4.4064840198624475,店主,1912-1927,2-gram,0.5985156811108451,16708,3
店主辭,7,0,2,1.355149502130288,3.697588430894479,店主,1912-1927,2-gram,0.41896097677759153,16708,4
店主索,17,0,2,1.3051499426722444,5.43785362268881,店主,1912-1927,2-gram,1.0174766578884367,16708,4
表店主,7,0,2,1.2785362658988855,3.4894492018639967,店主,1912-1927,2-gram,0.41896097677759153,16708,3
當時店主,11,0,2,1.2567266176536283,4.246604228062785,店主,1912-1927,2-gram,0.6583672492219297,16708,5
時店主,115,0,2,1.2128863005818715,12.92044177555616,店主,1912-1927,2-gram,6.882930332774719,16708,4
經理店主,18,0,2,1.2110001607448493,5.188989114894587,店主,1912-1927,2-gram,1.0773282259995212,16708,3
死店主,16,0,2,1.2082289134263093,4.889811094418979,店主,1912-1927,2-gram,0.9576250897773522,16708,4
餘元店主,16,0,3,1.206742797578365,3.780725990144601,店主,1912-1927,3-gram,0.9576250897773522,16708,3
店主子,13,0,2,1.1933824448192425,4.369450999522508,店主,1912-1927,2-gram,0.7780703854440987,16708,3
夥店主,9,0,2,1.1900106132205566,3.6558834902065063,店主,1912-1927,2-gram,0.5386641129997606,16708,3
答店主,7,0,2,1.1477697915314002,3.1337160435121456,店主,1912-1927,2-gram,0.41896097677759153,16708,3
店主恐,22,0,2,1.1382287975821264,5.378556937366137,店主,1912-1927,2-gram,1.3167344984438594,16708,3
店主,36,0,3,1.1217640403168763,4.811057010406962,店主,1912-1927,3-gram,2.1546564519990423,16708,3
一面店主,12,0,2,1.1106296670343259,3.914069281813067,店主,1912-1927,2-gram,0.7182188173330142,16708,4
悉店主,50,0,2,1.110495469567904,7.850792623244674,店主,1912-1927,2-gram,2.9925784055542257,16708,4
文店主,20,0,2,1.0947995362764997,4.939168056609893,店主,1912-1927,2-gram,1.1970313622216902,16708,3
俟店主,12,0,2,1.0878221519434064,3.8339122597870983,店主,1912-1927,2-gram,0.7182188173330142,16708,3
店主尋,5,0,2,1.0743395462933805,2.5125664704549355,店主,1912-1927,2-gram,0.29925784055542254,16708,3
店主東,8,0,2,1.071180635883648,3.1138912041978983,店主,1912-1927,2-gram,0.4788125448886761,16708,3
店主自行,5,0,2,1.0661931196671368,2.4935646232406854,店主,1912-1927,2-gram,0.29925784055542254,16708,4
店主願,18,0,2,1.0262119413425954,4.399249115428483,店主,1912-1927,2-gram,1.0773282259995212,16708,4
現店主,56,0,2,1.023945017722884,7.656107797131539,店主,1912-1927,2-gram,3.3516878142207323,16708,4
店主速,17,0,2,1.0144764013340977,4.230102321005297,店主,1912-1927,2-gram,1.0174766578884367,16708,3
近店主,23,0,2,0.9768504667748821,4.71909049511826,店主,1912-1927,2-gram,1.3765860665549439,16708,3
店主詢,6,0,2,0.944814649853106,2.402740050822855,店主,1912-1927,2-gram,0.3591094086665071,16708,3
晨店主,12,0,2,0.9084042566014849,3.2028878756711205,店主,1912-1927,2-gram,0.7182188173330142,16708,4
問店主,14,0,2,0.8454395082860393,3.2105879354213855,店主,1912-1927,2-gram,0.8379219535551831,16708,4
捕房店主,33,0,2,0.8417686270779696,4.854102250274714,店主,1912-1927,2-gram,1.975101747665789,16708,3
店主報告捕房,10,0,3,0.8353205758978937,2.0485012992265506,店主,1912-1927,3-gram,0.5985156811108451,16708,3
店主深,12,0,2,0.8092394249483075,2.853789010428313,店主,1912-1927,2-gram,0.7182188173330142,16708,3
店主具,22,0,2,0.7801105359664717,3.689245207067518,店主,1912-1927,2-gram,1.3167344984438594,16708,3
店主竟,9,0,2,0.7730906313854082,2.377269469485464,店主,1912-1927,2-gram,0.5386641129997606,16708,3
知店主,45,0,2,0.7535856198152691,5.062125885229012,店主,1912-1927,2-gram,2.693320564998803,16708,4
着店主,19,0,2,0.7457924123313502,3.2841400347733565,店主,1912-1927,2-gram,1.1371797941106057,16708,3
店主報,37,0,2,0.7062440189205828,4.309053226554988,店主,1912-1927,2-gram,2.214508020110127,16708,3
告店主,12,0,2,0.6987207462481102,2.464551945038523,店主,1912-1927,2-gram,0.7182188173330142,16708,5
店主見,37,0,2,0.6752657042789907,4.120258205006082,店主,1912-1927,2-gram,2.214508020110127,16708,4
店主認,10,0,2,0.6221797527479187,2.0118068534446154,店主,1912-1927,2-gram,0.5985156811108451,16708,3
店主店,18,0,2,0.6159081099653307,2.64242657488339,店主,1912-1927,2-gram,1.0773282259995212,16708,3
交店主,32,0,2,0.6088704376999341,3.459861217049168,店主,1912-1927,2-gram,1.9152501795547043,16708,4
店主知,37,0,2,0.5493969693044822,3.352904732863166,店主,1912-1927,2-gram,2.214508020110127,16708,3
遂店主,16,0,2,0.533942852002538,2.1639037320011125,店主,1912-1927,2-gram,0.9576250897773522,16708,5
供店主,24,0,2,0.5167450492136787,2.5508852980042738,店主,1912-1927,2-gram,1.4364376346660284,16708,4
店主案,81,0,2,0.474408347620483,4.258992753859468,店主,1912-1927,2-gram,4.847977016997846,16708,3
少數店家,9,0,2,4.952717517276859,15.015447561435291,店家,1912-1927,2-gram,0.5386641129997606,16708,3
店家買,11,0,2,3.4911168390794156,11.736030445940006,店家,1912-1927,2-gram,0.6583672492219297,16708,4
店家門,10,0,2,2.929368634098051,9.425537307229556,店家,1912-1927,2-gram,0.5985156811108451,16708,3
伊東家,5,0,2,3.049670015753679,7.112539174869971,東家,1912-1927,2-gram,0.29925784055542254,16708,3
供東家,5,0,2,1.7606783837682212,4.1097083067247855,東家,1912-1927,2-gram,0.29925784055542254,16708,3
提棧主,30,0,2,3.993902157312257,21.598886071674414,棧主,1912-1927,2-gram,1.7955470433325353,16708,3
傳棧主,50,0,2,3.8179899036884946,26.288045202158987,棧主,1912-1927,2-gram,2.9925784055542257,16708,3
死棧主,18,0,2,3.6955792356126618,15.685270230025063,棧主,1912-1927,2-gram,1.0773282259995212,16708,4
嗣棧主,9,0,2,2.921162364659844,8.943753884207423,棧主,1912-1927,2-gram,0.5386641129997606,16708,3
諭棧主,14,0,2,2.9136061825051383,10.99078743369109,棧主,1912-1927,2-gram,0.8379219535551831,16708,3
命棧主,7,0,2,2.7236703465575913,7.419543216252873,棧主,1912-1927,2-gram,0.41896097677759153,16708,3
棧主報,17,0,2,2.301021714346807,9.527534392712,棧主,1912-1927,2-gram,1.0174766578884367,16708,3
棧主投,7,0,2,2.211069500698096,6.026409970201624,棧主,1912-1927,2-gram,0.41896097677759153,16708,3
獲棧主,8,0,2,1.9506621349479012,5.657533051692777,棧主,1912-1927,2-gram,0.4788125448886761,16708,3
交棧主,9,0,2,1.7373385791221767,5.324630076846017,棧主,1912-1927,2-gram,0.5386641129997606,16708,3
棧主案,19,0,2,1.3985200041222141,6.108786244940466,棧主,1912-1927,2-gram,1.1371797941106057,16708,3
知棧主,7,0,2,1.3048375081909813,3.5577565564095974,棧主,1912-1927,2-gram,0.41896097677759153,16708,3
聲明業主,7,0,3,5.940716781047229,4.030579618975248,業主,1912-1927,3-gram,0.41896097677759153,16708,3
業主住戶,6,0,2,5.906526237173841,13.913967077857075,業主,1912-1927,2-gram,0.3591094086665071,16708,3
業主租户,12,0,2,5.430079619919768,18.227077604818614,業主,1912-1927,2-gram,0.7182188173330142,16708,3
業主翻造,19,0,2,5.364942711644749,22.53472607705786,業主,1912-1927,2-gram,1.1371797941106057,16708,3
業主租戶,5,0,2,5.223077895146831,11.746752748013536,業主,1912-1927,2-gram,0.29925784055542254,16708,3
房產業主,6,0,2,4.757133126417566,11.804792219405396,業主,1912-1927,2-gram,0.3591094086665071,16708,3
業主房客,10,0,2,4.048012571450942,12.922678629077893,業主,1912-1927,2-gram,0.5985156811108451,16708,3
業主同意,12,0,2,3.9024932254779765,13.611478178658915,業主,1912-1927,2-gram,0.7182188173330142,16708,3
新業主,7,0,3,3.725884532715123,7.806907189074325,業主,1912-1927,3-gram,0.41896097677759153,16708,3
業主姓名,15,0,2,3.61114169569945,14.056999926564542,業主,1912-1927,2-gram,0.8977735216662677,16708,3
地產業主,5,0,2,3.547000029299009,8.244785361045299,業主,1912-1927,2-gram,0.29925784055542254,16708,3
業主權,25,0,2,3.5375101507267224,17.63984724110944,業主,1912-1927,2-gram,1.4962892027771129,16708,3
通知業主,14,0,2,3.513548613319579,13.241729142344736,業主,1912-1927,2-gram,0.8379219535551831,16708,3
業主收回,8,0,2,3.403677873053076,9.839726531913046,業主,1912-1927,2-gram,0.4788125448886761,16708,3
業主委託,5,0,2,3.2994987884032225,7.682274432544503,業主,1912-1927,2-gram,0.29925784055542254,16708,3
房屋業主,24,0,2,3.10036017202008,15.197934704835667,業主,1912-1927,2-gram,1.4364376346660284,16708,4
業主迅,9,0,2,3.065013926392386,9.38396337650025,業主,1912-1927,2-gram,0.5386641129997606,16708,3
業主方面,33,0,2,2.982101120238974,17.07387063656664,業主,1912-1927,2-gram,1.975101747665789,16708,3
業主急,16,0,2,2.8761900102300433,11.599523451081684,業主,1912-1927,2-gram,0.9576250897773522,16708,3
原業主,45,0,2,2.856173748747645,19.023505364867138,業主,1912-1927,2-gram,2.693320564998803,16708,4
勸業主,8,0,2,2.7246156434816724,7.903224271737473,業主,1912-1927,2-gram,0.4788125448886761,16708,3
業主利益,6,0,2,2.706369428569421,6.867810729216647,業主,1912-1927,2-gram,0.3591094086665071,16708,3
業主願,24,0,2,2.626316112723594,12.898363867497169,業主,1912-1927,2-gram,1.4364376346660284,16708,4
業主務,17,0,2,2.5129138127682085,10.44780135898499,業主,1912-1927,2-gram,1.0174766578884367,16708,4
業主竟,14,0,2,2.5126346633432193,9.51458108930522,業主,1912-1927,2-gram,0.8379219535551831,16708,3
業主速,20,0,2,2.4897264871406604,11.197899623454107,業主,1912-1927,2-gram,1.1970313622216902,16708,4
業主紛紛,5,0,2,2.4478989996382223,5.719645647669342,業主,1912-1927,2-gram,0.29925784055542254,16708,3
新業主,41,0,2,2.4193609116047905,15.422252401495433,業主,1912-1927,2-gram,2.453914292554465,16708,3
舊業主,15,0,2,2.385092675586555,9.339172089044817,業主,1912-1927,2-gram,0.8977735216662677,16708,3
業主自行,5,0,2,2.3778945608062854,5.557067878292055,業主,1912-1927,2-gram,0.29925784055542254,16708,3
屋業主,9,0,2,2.306627637895223,7.080376492587698,業主,1912-1927,2-gram,0.5386641129997606,16708,3
租業主,10,0,2,2.296868517983501,7.410954990522419,業主,1912-1927,2-gram,0.5985156811108451,16708,3
業主房屋,10,0,2,2.2362706857663954,7.216378266732864,業主,1912-1927,2-gram,0.5985156811108451,16708,3
兹業主,12,0,2,2.131607576978313,7.50390491908274,業主,1912-1927,2-gram,0.7182188173330142,16708,3
要求業主,10,0,2,2.1072663616223903,6.801830421739407,業主,1912-1927,2-gram,0.5985156811108451,16708,3
知業主,46,0,2,2.100633352078345,14.170032541838962,業主,1912-1927,2-gram,2.7531721331098877,16708,4
業主繳,12,0,2,2.0779094513080274,7.315632155030183,業主,1912-1927,2-gram,0.7182188173330142,16708,3
仰業主,11,0,2,2.031700561394798,6.862709478788895,業主,1912-1927,2-gram,0.6583672492219297,16708,3
業主擬,14,0,2,1.9252677477960476,7.299468290270252,業主,1912-1927,2-gram,0.8379219535551831,16708,3
傳業主,20,0,2,1.821910992909019,8.205011985542775,業主,1912-1927,2-gram,1.1970313622216902,16708,3
茲業主,20,0,2,1.7357829611016955,7.8180274107775345,業主,1912-1927,2-gram,1.1970313622216902,16708,3
畝業主,6,0,2,1.7184215455524856,4.370107768098723,業主,1912-1927,2-gram,0.3591094086665071,16708,3
現業主,28,0,2,1.6543247254251812,8.772811536410304,業主,1912-1927,2-gram,1.6758439071103661,16708,5
商業主,10,0,2,1.6502401569324419,5.33027486098044,業主,1912-1927,2-gram,0.5985156811108451,16708,3
業主要求,6,0,2,1.619860084397979,4.119948687638295,業主,1912-1927,2-gram,0.3591094086665071,16708,3
營業主任,7,0,2,1.4882210283069544,3.781990142625677,業主,1912-1927,2-gram,0.41896097677759153,16708,3
業主鑒,5,0,2,1.4138500160900653,3.3091663586824347,業主,1912-1927,2-gram,0.29925784055542254,16708,3
限業主,9,0,2,1.412051725449969,4.340225535617884,業主,1912-1927,2-gram,0.5386641129997606,16708,3
業主限,9,0,2,1.4019994311324946,4.309398946564831,業主,1912-1927,2-gram,0.5386641129997606,16708,4
業主收,13,0,2,1.3697919659529987,5.015440762140908,業主,1912-1927,2-gram,0.7780703854440987,16708,3
業主應,25,0,2,1.327903313789053,6.6671498000055935,業主,1912-1927,2-gram,1.4962892027771129,16708,4
業主請求,5,0,2,1.2702118364417627,2.9733505648889333,業主,1912-1927,2-gram,0.29925784055542254,16708,3
然業主,5,0,2,1.0303498965355802,2.4122859702338006,業主,1912-1927,2-gram,0.29925784055542254,16708,3
應業主,18,0,2,1.0103109768930056,4.32732233641421,業主,1912-1927,2-gram,1.0773282259995212,16708,3
須業主,9,0,2,0.9727612846696094,2.9909659705437046,業主,1912-1927,2-gram,0.5386641129997606,16708,3
交業主,12,0,2,0.9647860592064177,3.4007917782775934,業主,1912-1927,2-gram,0.7182188173330142,16708,3
業主求,9,0,2,0.9574577266755777,2.9439678108213445,業主,1912-1927,2-gram,0.5386641129997606,16708,3
業主代表,11,0,2,0.9194060492382867,3.109218964269747,業主,1912-1927,2-gram,0.6583672492219297,16708,3
查業主,12,0,2,0.7686153721690765,2.709592459577013,業主,1912-1927,2-gram,0.7182188173330142,16708,3
倒閉莊主,7,0,2,6.2245025202102084,16.61683067626936,莊主,1912-1927,2-gram,0.41896097677759153,16708,3
號號主,5,0,2,5.712205222133612,3.8671766143539297,號主,1912-1927,2-gram,0.29925784055542254,16708,3
傳號主,15,0,2,3.00381132613734,11.663481880231764,號主,1912-1927,2-gram,0.8977735216662677,16708,3
現號主,9,0,2,2.0032017786384295,6.1238719448813645,號主,1912-1927,2-gram,0.5386641129997606,16708,3
車行主,12,0,2,3.639164719339635,12.694232391505185,行主,1912-1927,2-gram,0.7182188173330142,16708,3
傳行主,18,0,2,3.3210538042956084,14.019495946541056,行主,1912-1927,2-gram,1.0773282259995212,16708,3
告行主,6,0,2,2.9409155919405667,7.445948536850428,行主,1912-1927,2-gram,0.3591094086665071,16708,3
事行主,8,0,2,1.678372483347328,4.8532477846055775,行主,1912-1927,2-gram,0.4788125448886761,16708,3
時行主,5,0,2,1.0480912384170802,2.4450700297367307,行主,1912-1927,2-gram,0.29925784055542254,16708,3
元行主,11,0,2,0.9406245181852393,3.1551645847209357,行主,1912-1927,2-gram,0.6583672492219297,16708,4
傳茶館主,15,0,2,3.9264613611210573,14.962573014335103,館主,1912-1927,2-gram,0.8977735216662677,16708,3
梅花館主,11,0,2,1.8944074768422245,5.764115740537179,館主,1912-1927,2-gram,0.6583672492219297,16708,3
茶館主案,5,0,2,1.4372798873029193,3.3335787476619365,館主,1912-1927,2-gram,0.29925784055542254,16708,3
烟紙店主,6,0,2,6.19964714433886,13.679963519232517,店主,1928-1937,2-gram,0.6270247674783154,9569,4
鐘表店主,5,0,2,5.229988066855704,11.549387004072363,店主,1928-1937,2-gram,0.5225206395652627,9569,4
店主無意,82,0,2,4.953170801179735,42.567119952687136,店主,1928-1937,2-gram,8.56933848887031,9569,3
奉店主命,21,0,3,4.923067076614037,6.77319340516379,店主,1928-1937,3-gram,2.194586686174104,9569,3
起火店主,9,0,2,4.597994062629079,13.703388814650943,店主,1928-1937,2-gram,0.94053715121747306,9569,4
起火店主,6,0,3,4.381450572068694,5.480556170782102,店主,1928-1937,3-gram,0.6270247674783154,9569,4
店主婦,32,0,2,4.055502677497289,22.586319254894615,店主,1928-1937,2-gram,3.344132093217682,9569,5
店主投報,5,0,2,3.99405224945023,9.189789758764372,店主,1928-1937,2-gram,0.5225206395652627,9569,3
店主夥友,16,0,2,3.522012117255523,14.113899974280386,店主,1928-1937,2-gram,1.672066046608841,9569,3
店主店夥,7,0,2,3.4409312790781432,9.314787171743687,店主,1928-1937,2-gram,0.731528895391368,9569,4
發達店主,11,0,2,3.277963101214425,11.001964859586549,店主,1928-1937,2-gram,1.1495454070435782,9569,3
店主經理,47,0,2,3.2623715862145746,22.15623576837681,店主,1928-1937,2-gram,4.911694011913471,9569,3
店主報告捕房,12,0,3,3.2321459478105394,4.360200616888199,店主,1928-1937,3-gram,1.2540495349566307,9569,3
店主夫婦,10,0,2,3.111926467591171,9.993561536063314,店主,1928-1937,2-gram,1.0450412791305255,9569,4
逸店主,10,0,2,3.0650497413541165,9.847719795367007,店主,1928-1937,2-gram,1.0450412791305255,9569,5
店主急,25,0,2,3.0549270157770025,15.267210036810587,店主,1928-1937,2-gram,2.612603197826314,9569,4
逃逸店主,6,0,2,2.913265902209267,7.375515261248232,店主,1928-1937,2-gram,0.6270247674783154,9569,3
詢店主,12,0,2,2.8730885857151236,10.08185280911842,店主,1928-1937,2-gram,1.2540495349566307,9569,3
枚店主,9,0,2,2.8636951663780725,8.764176245128912,店主,1928-1937,2-gram,0.94053715121747306,9569,4
店主允,17,0,2,2.8506606810905044,11.82912116382687,店主,1928-1937,2-gram,1.7765701745218936,9569,4
店主鳴,8,0,2,2.839878565722632,8.222448825047886,店主,1928-1937,2-gram,0.8360330233044205,9569,4
木器店主,5,0,2,2.8362067290010042,6.60886457001862,店主,1928-1937,2-gram,0.5225206395652627,9569,3
店店主,35,0,2,2.795492138937786,16.49109200553773,店主,1928-1937,2-gram,3.6576444769568397,9569,4
店主察,11,0,2,2.7812494829733243,9.366258329097274,店主,1928-1937,2-gram,1.1495454070435782,9569,4
店主辭,7,0,2,2.748444032728291,7.479695971805156,店主,1928-1937,2-gram,0.731528895391368,9569,4
店主命,27,0,2,2.6774762687609037,13.92364063526784,店主,1928-1937,2-gram,2.8216114536524195,9569,3
店主姓名,8,0,2,2.5340498564344562,7.348269390956525,店主,1928-1937,2-gram,0.8360330233044205,9569,3
逃店主,14,0,2,2.4111763572342997,9.130363839670258,店主,1928-1937,2-gram,1.463057790782736,9569,4
商店店主,9,0,2,2.3982211064653893,7.355629692060411,店主,1928-1937,2-gram,0.94053715121747306,9569,3
店主子,18,0,2,2.37951481517937,10.173456663112193,店主,1928-1937,2-gram,1.8810743024349461,9569,3
店主學徒,7,0,2,2.371403637092294,6.46444196661464,店主,1928-1937,2-gram,0.731528895391368,9569,3
傳店主,27,0,2,2.2611054706870517,11.778095004432542,店主,1928-1937,2-gram,2.8216114536524195,9569,4
店主自行,6,0,2,2.233998376580718,5.672736068884981,店主,1928-1937,2-gram,0.6270247674783154,9569,4
店主東,10,0,2,2.222284772814582,7.168853113320662,店主,1928-1937,2-gram,1.0450412791305255,9569,3
店主店中,6,0,3,2.2145498069702882,2.8606927186368294,店主,1928-1937,3-gram,0.6270247674783154,9569,4
適店主,11,0,2,2.162122231260433,7.300040196266348,店主,1928-1937,2-gram,1.1495454070435782,9569,5
經理店主,15,0,2,2.1516638884066186,8.430054712599516,店主,1928-1937,2-gram,1.5675619186957885,9569,3
遭店主,9,0,2,2.1273574537278184,6.530569670589722,店主,1928-1937,2-gram,0.94053715121747306,9569,3
迨店主,5,0,2,2.098335772799233,4.904096570243036,店主,1928-1937,2-gram,0.5225206395652627,9569,4
旋店主,13,0,2,2.07366704631033,7.5857654801584635,店主,1928-1937,2-gram,1.3585536628696835,9569,4
店主報告,27,0,2,2.0479070802548547,10.674268670118527,店主,1928-1937,2-gram,2.8216114536524195,9569,3
店主婦,8,0,3,2.0432127455596865,2.1168260379087354,店主,1928-1937,3-gram,0.8360330233044205,9569,5
現店主,55,0,2,2.0169612462092816,14.882794477273166,店主,1928-1937,2-gram,5.747727035217891,9569,4
當時店主,11,0,2,2.006711451465284,6.778162412855992,店主,1928-1937,2-gram,1.1495454070435782,9569,5
命店主,13,0,2,1.9925928962255615,7.290696943778587,店主,1928-1937,2-gram,1.3585536628696835,9569,4
身死店主,9,0,3,1.9652106937251574,2.0631625044458013,店主,1928-1937,3-gram,0.94053715121747306,9569,3
告店主,12,0,2,1.9528027516943043,6.87691222302713,店主,1928-1937,2-gram,1.2540495349566307,9569,5
奉店主,24,0,2,1.9335903220674773,9.518913847650213,店主,1928-1937,2-gram,2.5080990699132615,9569,3
嗣店主,14,0,2,1.9128896407929044,7.25411317363503,店主,1928-1937,2-gram,1.463057790782736,9569,4
死店主,16,0,2,1.8514549600437342,7.488835412120181,店主,1928-1937,2-gram,1.672066046608841,9569,4
店主,44,0,3,1.8175274991914807,6.9976012882207925,店主,1928-1937,3-gram,4.598181628174313,9569,3
店主認,7,0,2,1.7774580604330477,4.853328927885914,店主,1928-1937,2-gram,0.731528895391368,9569,3
答店主,6,0,2,1.762767010888178,4.4816600617588005,店主,1928-1937,2-gram,0.6270247674783154,9569,3
諭店主,9,0,2,1.6960756514008595,5.21176094975995,店主,1928-1937,2-gram,0.94053715121747306,9569,4
店主投,10,0,2,1.4620107761295427,4.7242442150843,店主,1928-1937,2-gram,1.0450412791305255,9569,4
事店主,41,0,2,1.4146765657036275,9.052839941172115,店主,1928-1937,2-gram,4.284669244435155,9569,5
店主見,26,0,2,1.4078568359008456,7.213375420695396,店主,1928-1937,2-gram,2.717107325739367,9569,4
店主竟,7,0,2,1.3764839687574715,3.760999750702544,店主,1928-1937,2-gram,0.731528895391368,9569,3
押店主,7,0,2,1.3597878226832862,3.7154954645353047,店主,1928-1937,2-gram,0.731528895391368,9569,4
一面店主,5,0,2,1.3591538975326616,3.181085626256744,店主,1928-1937,2-gram,0.5225206395652627,9569,4
近店主,11,0,2,1.3331744837856707,4.508639450975745,店主,1928-1937,2-gram,1.1495454070435782,9569,3
店主店,8,0,2,1.3306598960950096,3.8703539434200747,店主,1928-1937,2-gram,0.8360330233044205,9569,3
店主拘,6,0,2,1.3169507657205375,3.3505477574095,店主,1928-1937,2-gram,0.6270247674783154,9569,5
店主願,11,0,2,1.3092580248499086,4.427907661026706,店主,1928-1937,2-gram,1.1495454070435782,9569,4
遂店主,13,0,2,1.2975992310625895,4.7536383820329915,店主,1928-1937,2-gram,1.3585536628696835,9569,5
