collocation,count,count_nested,length,lambda,z,shopkeeper_term,period,type,normalized_freq,doc_count,n_periods
莊主奚世榮,6,0,2,7.922795673970462,16.62414304524849,莊主,1872-1894,2-gram,0.6200268678309394,9677,1
四萬莊主,5,0,2,7.547291474748873,15.394712389416163,莊主,1872-1894,2-gram,0.5166890565257828,9677,1
尋咸德莊主,5,0,2,7.233595554492812,11.36878729533115,莊主,1872-1894,2-gram,0.5166890565257828,9677,1
取嘉和莊主,5,0,2,6.753441691425706,8.851747260793719,莊主,1872-1894,2-gram,0.5166890565257828,9677,1
震源莊主控,5,0,2,6.048490450444269,11.044347744683714,莊主,1872-1894,2-gram,0.5166890565257828,9677,1
前年震源莊主控,5,0,3,4.2059477543865125,1.6726584936721758,莊主,1872-1894,3-gram,0.5166890565257828,9677,1
震源莊主控案,5,0,3,4.019650972544419,1.9335022566274083,莊主,1872-1894,3-gram,0.5166890565257828,9677,1
取嘉和莊主業已,5,0,3,3.9626362969726365,1.5439218490785187,莊主,1872-1894,3-gram,0.5166890565257828,9677,1
寍波尋咸德莊主,5,0,3,3.5087786242191554,1.3858746270170086,莊主,1872-1894,3-gram,0.5166890565257828,9677,1
索莊主,5,0,2,3.2159400512028755,7.436725377195065,莊主,1872-1894,2-gram,0.5166890565257828,9677,1
寳泰隆號主朱佩楚,6,0,2,17.42799046627407,8.55110173221388,號主,1872-1894,2-gram,0.6200268678309394,9677,1
全豐號主華渭川,5,0,2,17.260937083216596,8.440764040528121,號主,1872-1894,2-gram,0.5166890565257828,9677,1
益順仁號主王曉坡,6,0,2,15.818551150627103,9.898497502052095,號主,1872-1894,2-gram,0.6200268678309394,9677,1
同昌祥號主王祥雲,9,0,2,15.409579202317323,10.189430407990248,號主,1872-1894,2-gram,0.9300403017464091,9677,1
大春洋貨號主周雲峯,6,0,2,15.230763082510148,9.880800517069602,號主,1872-1894,2-gram,0.6200268678309394,9677,1
仁茂號主馮鑑甫,18,0,2,14.582113465213274,10.074925011383455,號主,1872-1894,2-gram,1.8600806034928181,9677,1
仁美號主馮鑑甫,9,0,2,13.60276221045515,9.309288949440726,號主,1872-1894,2-gram,0.9300403017464091,9677,1
譜寳泰隆號主,6,0,2,12.321987459031323,8.372491930423818,號主,1872-1894,2-gram,0.6200268678309394,9677,1
寳興隆號主林姓,5,0,2,11.333983694259326,14.529726813788947,號主,1872-1894,2-gram,0.5166890565257828,9677,1
元源長號主徐幹亭,8,0,2,10.901644017105731,21.158705293520043,號主,1872-1894,2-gram,0.8267024904412524,9677,1
帳同昌祥號主,9,0,2,10.493064807467483,7.22955716566049,號主,1872-1894,2-gram,0.9300403017464091,9677,1
控大春洋貨號主,6,0,2,9.048302325118833,6.164719987359008,號主,1872-1894,2-gram,0.6200268678309394,9677,1
控全豐號主,5,0,2,8.880788681624049,6.011688445859421,號主,1872-1894,2-gram,0.5166890565257828,9677,1
號主事目下,5,0,3,8.64387666470344,3.473342240441021,號主,1872-1894,3-gram,0.5166890565257828,9677,1
知號主速,5,0,3,8.577703972105109,4.00402753966128,號主,1872-1894,3-gram,0.5166890565257828,9677,1
初六元源長號主,5,0,2,8.410743528491988,16.21692350445899,號主,1872-1894,2-gram,0.5166890565257828,9677,1
營口號主,12,0,2,8.168783661391585,23.697064996826267,號主,1872-1894,2-gram,1.2400537356618788,9677,1
控源記號主,7,0,2,8.093249947535968,9.045924921326389,號主,1872-1894,2-gram,0.7233646791360959,9677,1
源記號主買,7,0,2,8.016576197683829,8.960415418183336,號主,1872-1894,2-gram,0.7233646791360959,9677,1
央同春號主,8,0,2,7.995003185972933,18.725446652520997,號主,1872-1894,2-gram,0.8267024904412524,9677,1
號主索取外,5,0,3,7.87637126198554,3.1640201126214818,號主,1872-1894,3-gram,0.5166890565257828,9677,1
號主營口,5,0,2,7.242862258534352,15.498819090183018,號主,1872-1894,2-gram,0.5166890565257828,9677,1
詢號主赶緊,5,0,3,6.896240001075216,2.7706422946553446,號主,1872-1894,3-gram,0.5166890565257828,9677,1
嗣後號主,5,0,2,6.863362111185824,15.024787712608592,號主,1872-1894,2-gram,0.5166890565257828,9677,1
王經手號主,5,0,3,6.531683853039026,3.0873382813369874,號主,1872-1894,3-gram,0.5166890565257828,9677,1
同春號主具,8,0,2,6.033136429808739,14.266980883373611,號主,1872-1894,2-gram,0.8267024904412524,9677,1
號主索取,5,0,2,6.019032092355525,13.572576022428501,號主,1872-1894,2-gram,0.5166890565257828,9677,1
號主匯,5,0,2,5.771726141920407,13.081018637284753,號主,1872-1894,2-gram,0.5166890565257828,9677,1
號主赶緊,5,0,2,5.750744246170326,13.038379448456489,號主,1872-1894,2-gram,0.5166890565257828,9677,1
嗣後號主生,5,0,3,5.661853739295493,2.2721050959273024,號主,1872-1894,3-gram,0.5166890565257828,9677,1
閉歇號主,5,0,2,5.645718582913158,12.823017296491509,號主,1872-1894,2-gram,0.5166890565257828,9677,1
銀兩號主,15,0,2,5.512364088741127,20.47327729424155,號主,1872-1894,2-gram,1.5500671695773482,9677,1
號主匯春,5,0,3,5.317418241215084,2.135796943015819,號主,1872-1894,3-gram,0.5166890565257828,9677,1
號主營口開設,5,0,3,4.98392443880105,1.9984392295291336,號主,1872-1894,3-gram,0.5166890565257828,9677,1
銀兩號主事,5,0,3,4.701549367145361,2.932214084189292,號主,1872-1894,3-gram,0.5166890565257828,9677,1
號主赶緊匯,5,0,3,4.697429544187472,1.8862891876881027,號主,1872-1894,3-gram,0.5166890565257828,9677,1
控源記號主買,7,0,3,4.68213084325728,2.0023820818558886,號主,1872-1894,3-gram,0.7233646791360959,9677,1
經手號主營口,5,0,3,4.587476826504528,1.8393869919075139,號主,1872-1894,3-gram,0.5166890565257828,9677,1
經手號主,5,0,2,4.377211589525582,10.058733184671702,號主,1872-1894,2-gram,0.5166890565257828,9677,1
函詢號主,5,0,3,4.301867399848248,2.487575942178094,號主,1872-1894,3-gram,0.5166890565257828,9677,1
號主速,5,0,2,4.264555348195391,9.804685556377345,號主,1872-1894,2-gram,0.5166890565257828,9677,1
告知號主,5,0,3,4.037781233175089,1.971899281869609,號主,1872-1894,3-gram,0.5166890565257828,9677,1
結嗣後號主,5,0,3,3.9553166536606925,1.7909402437826145,號主,1872-1894,3-gram,0.5166890565257828,9677,1
號主生,5,0,2,3.689381464632982,8.497689214571048,號主,1872-1894,2-gram,0.5166890565257828,9677,1
詢號主,5,0,2,3.5674389871293046,8.219025829087109,號主,1872-1894,2-gram,0.5166890565257828,9677,1
號主速料理,5,0,3,3.5355726320087424,2.1232235148358436,號主,1872-1894,3-gram,0.5166890565257828,9677,1
號主事,5,0,2,2.0411056624739636,4.710139108032415,號主,1872-1894,2-gram,0.5166890565257828,9677,1
德和米行主姚貴,6,0,2,17.42799046627407,8.55110173221388,行主,1872-1894,2-gram,0.6200268678309394,9677,1
雜行主馮甫,5,0,2,17.260937083216596,8.440764040528121,行主,1872-1894,2-gram,0.5166890565257828,9677,1
協記行主劉開椿,6,0,2,16.329377475999774,9.723117529679557,行主,1872-1894,2-gram,0.6200268678309394,9677,1
順記行主葉順忠,6,0,2,15.818551150627103,9.898497502052095,行主,1872-1894,2-gram,0.6200268678309394,9677,1
仁美雜行主,5,0,2,15.063709699454646,9.71540686788791,行主,1872-1894,2-gram,0.5166890565257828,9677,1
柏油白臘行主,6,0,2,14.863036899168026,9.784047191108627,行主,1872-1894,2-gram,0.6200268678309394,9677,1
源記行主美公館,5,0,2,13.705585513693787,14.714806294136634,行主,1872-1894,2-gram,0.5166890565257828,9677,1
白臘行主朱棣卿,6,0,2,13.621312541053923,9.18705544441695,行主,1872-1894,2-gram,0.6200268678309394,9677,1
土行主鄭旭東,6,0,2,13.4576803108011,9.090573344752633,行主,1872-1894,2-gram,0.6200268678309394,9677,1
發行主阿炳,6,0,2,13.4576803108011,9.090573344752633,行主,1872-1894,2-gram,0.6200268678309394,9677,1
金太祥土行主,5,0,2,13.253584954457587,8.898867224889193,行主,1872-1894,2-gram,0.5166890565257828,9677,1
土行主藍國春,5,0,2,13.253584954457585,8.898867224889193,行主,1872-1894,2-gram,0.5166890565257828,9677,1
閉門倒歇行主,6,0,2,12.853245810118436,8.71638814238456,行主,1872-1894,2-gram,0.6200268678309394,9677,1
關行主王增祿,10,0,2,12.565216665584463,20.321529655151725,行主,1872-1894,2-gram,1.0333781130515656,9677,1
倒歇行主幷,6,0,2,11.533460633269915,7.848695198116896,行主,1872-1894,2-gram,0.6200268678309394,9677,1
靛青行主黄少齋,5,0,2,11.333983694259326,14.529726813788947,行主,1872-1894,2-gram,0.5166890565257828,9677,1
行主客查,6,0,3,10.983643808690895,5.001554891023615,行主,1872-1894,3-gram,0.6200268678309394,9677,1
覆行主客,6,0,3,10.776029603707133,4.342891851716064,行主,1872-1894,3-gram,0.6200268678309394,9677,1
行主王湘泉,8,0,2,10.345190878603457,7.1068961516502815,行主,1872-1894,2-gram,0.8267024904412524,9677,1
同發行主雇,6,0,2,10.259726537927515,6.988322949820773,行主,1872-1894,2-gram,0.6200268678309394,9677,1
福興行主謹,10,0,2,10.196572946705448,7.042787409600404,行主,1872-1894,2-gram,1.0333781130515656,9677,1
土行主吳芝山,5,0,2,10.118083020692518,18.316789298434326,行主,1872-1894,2-gram,0.5166890565257828,9677,1
包行主工人,13,0,3,9.995909653753102,4.053553245908137,行主,1872-1894,3-gram,1.3433915469670352,9677,1
伊行主懇,5,0,3,9.68663355729197,3.8940353759124355,行主,1872-1894,3-gram,0.5166890565257828,9677,1
監生伊行主,5,0,3,9.310866410410586,3.742352697624998,行主,1872-1894,3-gram,0.5166890565257828,9677,1
商行主付,5,0,3,9.028214849672098,4.270088215137263,行主,1872-1894,3-gram,0.5166890565257828,9677,1
傳發行主,6,0,2,8.859591728781103,6.036259709422644,行主,1872-1894,2-gram,0.6200268678309394,9677,1
久行主控,5,0,3,8.771948130444164,4.178692106975761,行主,1872-1894,3-gram,0.5166890565257828,9677,1
行主轉囑,5,0,3,8.759312934244917,4.857971396686974,行主,1872-1894,3-gram,0.5166890565257828,9677,1
交托行主,5,0,3,8.615320978345123,4.073991959729878,行主,1872-1894,3-gram,0.5166890565257828,9677,1
元同發行主,6,0,2,7.645743248099073,5.20955763834169,行主,1872-1894,2-gram,0.6200268678309394,9677,1
行主控傳,5,0,3,7.4312304734707055,5.6343946117964565,行主,1872-1894,3-gram,0.5166890565257828,9677,1
訂久行主,5,0,3,7.092067582830164,3.310767250721953,行主,1872-1894,3-gram,0.5166890565257828,9677,1
押源記行主,5,0,2,6.758951033638936,8.858956875143502,行主,1872-1894,2-gram,0.5166890565257828,9677,1
庖丁行主轉,5,0,3,6.701004054408974,3.0295046479774586,行主,1872-1894,3-gram,0.5166890565257828,9677,1
辦理土行主,6,0,2,6.692337486949432,15.198498238478837,行主,1872-1894,2-gram,0.6200268678309394,9677,1
福興行主,10,0,2,6.570107195816137,4.538926463441021,行主,1872-1894,2-gram,1.0333781130515656,9677,1
行主交托,5,0,3,6.065255253031033,3.7429499778680073,行主,1872-1894,3-gram,0.5166890565257828,9677,1
庖丁行主,5,0,2,6.063574280389988,12.764385248342764,行主,1872-1894,2-gram,0.5166890565257828,9677,1
郎脫來行主,5,0,2,5.9818948453777665,12.68660859422534,行主,1872-1894,2-gram,0.5166890565257828,9677,1
餘行主銀,5,0,3,5.645617817507471,6.709677051446211,行主,1872-1894,3-gram,0.5166890565257828,9677,1
時行主言,6,0,3,5.628266655185731,6.334226379313946,行主,1872-1894,3-gram,0.6200268678309394,9677,1
郎脫來行主交,5,0,3,5.417017343599518,2.589418077732534,行主,1872-1894,3-gram,0.5166890565257828,9677,1
充庖丁行主,5,0,3,5.339319609162421,2.1394316486949707,行主,1872-1894,3-gram,0.5166890565257828,9677,1
懇商行主,5,0,3,5.231607900943297,2.533842886248663,行主,1872-1894,3-gram,0.5166890565257828,9677,1
成土行主,5,0,2,5.146812996018196,11.003438569921752,行主,1872-1894,2-gram,0.5166890565257828,9677,1
回覆行主,6,0,3,5.097248461068187,3.332998076990447,行主,1872-1894,3-gram,0.6200268678309394,9677,1
復成土行主,5,0,3,5.008015660599052,2.4153132790742555,行主,1872-1894,3-gram,0.5166890565257828,9677,1
中押源記行主,5,0,3,4.9041107326897695,2.2621297869030457,行主,1872-1894,3-gram,0.5166890565257828,9677,1
行主工人,13,0,2,4.8201558866278384,17.004124415759836,行主,1872-1894,2-gram,1.3433915469670352,9677,1
元同發行主雇,6,0,3,4.645191635152168,1.6265891663982213,行主,1872-1894,3-gram,0.6200268678309394,9677,1
行主簽,9,0,2,4.541369921723543,13.573521708387998,行主,1872-1894,2-gram,0.9300403017464091,9677,1
行主王湘泉轉,8,0,3,4.3881786517825505,1.540027701771534,行主,1872-1894,3-gram,0.8267024904412524,9677,1
土行主吳芝山洋,5,0,3,4.352991563144373,1.733548954037418,行主,1872-1894,3-gram,0.5166890565257828,9677,1
事行主投,6,0,3,4.2563952643916245,5.9438515215918315,行主,1872-1894,3-gram,0.6200268678309394,9677,1
細崽郎脫來行主,5,0,3,4.101424018987456,1.6428739172261007,行主,1872-1894,3-gram,0.5166890565257828,9677,1
唐行主,6,0,2,3.8814005575636235,9.728010170453405,行主,1872-1894,2-gram,0.6200268678309394,9677,1
行主雇細崽,5,0,3,3.8246890330629357,2.192382031052397,行主,1872-1894,3-gram,0.5166890565257828,9677,1
行主懇,5,0,2,3.807796512643576,8.791552695674268,行主,1872-1894,2-gram,0.5166890565257828,9677,1
英公堂辦理土行主,6,0,3,3.760679693719288,1.7052081766700535,行主,1872-1894,3-gram,0.6200268678309394,9677,1
湖絲包行主,10,0,3,3.758302082532867,2.2313701742376,行主,1872-1894,3-gram,1.0333781130515656,9677,1
行主懇商,5,0,3,3.6223236545116375,2.2197561259147527,行主,1872-1894,3-gram,0.5166890565257828,9677,1
托行主雇,5,0,3,3.437735268989766,2.17299858908853,行主,1872-1894,3-gram,0.5166890565257828,9677,1
行主雇,10,0,2,3.3969981341682662,10.846984641822658,行主,1872-1894,2-gram,1.0333781130515656,9677,1
托行主,5,0,2,3.3724651116890367,7.819834425951668,行主,1872-1894,2-gram,0.5166890565257828,9677,1
一萬餘行主,5,0,3,3.3433434986643555,2.1281750800977632,行主,1872-1894,3-gram,0.5166890565257828,9677,1
銀兩行主,7,0,2,3.2112705365223744,8.694243804647083,行主,1872-1894,2-gram,0.7233646791360959,9677,1
補提行主,5,0,3,3.164634733165409,2.054367584233056,行主,1872-1894,3-gram,0.5166890565257828,9677,1
行主固,5,0,2,2.8818738000036825,6.702405130570734,行主,1872-1894,2-gram,0.5166890565257828,9677,1
行主家中,5,0,3,2.846286916490042,3.413838341458098,行主,1872-1894,3-gram,0.5166890565257828,9677,1
周行主,7,0,2,2.8216196532118265,7.655578387077032,行主,1872-1894,2-gram,0.7233646791360959,9677,1
行主辭,5,0,2,2.781918534945528,6.472903194662732,行主,1872-1894,2-gram,0.5166890565257828,9677,1
覆行主,6,0,2,2.6354798554196885,6.66611030523902,行主,1872-1894,2-gram,0.6200268678309394,9677,1
天行主,6,0,2,2.585353102084197,6.540514755008032,行主,1872-1894,2-gram,0.6200268678309394,9677,1
包行主,13,0,2,2.5792768773825756,9.36189098749089,行主,1872-1894,2-gram,1.3433915469670352,9677,1
商行主,5,0,2,2.28888905143806,5.334762035288239,行主,1872-1894,2-gram,0.5166890565257828,9677,1
現在行主,6,0,2,2.1954436677318996,5.5604882388077455,行主,1872-1894,2-gram,0.6200268678309394,9677,1
提行主案,6,0,3,2.1706717012825787,2.99919656931919,行主,1872-1894,3-gram,0.6200268678309394,9677,1
行主原,6,0,2,1.9442904195093944,4.927105828840364,行主,1872-1894,2-gram,0.6200268678309394,9677,1
行主否,5,0,2,1.8889754595228663,4.406586414959687,行主,1872-1894,2-gram,0.5166890565257828,9677,1
行主付,8,0,2,1.8719451061874395,5.418513472538046,行主,1872-1894,2-gram,0.8267024904412524,9677,1
行主遂,11,0,2,1.7896380061065322,6.01475419347002,行主,1872-1894,2-gram,1.1367159243567222,9677,1
報知行主,5,0,3,1.7502069572594183,2.690739030040701,行主,1872-1894,3-gram,0.5166890565257828,9677,1
行主客,6,0,2,1.7326727736347114,4.392421824117428,行主,1872-1894,2-gram,0.6200268678309394,9677,1
行主付銀,5,0,3,1.6500152282596128,2.039359539630165,行主,1872-1894,3-gram,0.5166890565257828,9677,1
行主家,9,0,2,1.619347712581677,4.954175932546333,行主,1872-1894,2-gram,0.9300403017464091,9677,1
行主禀,7,0,2,1.5126220487756625,4.117617421536588,行主,1872-1894,2-gram,0.7233646791360959,9677,1
行主收,5,0,2,1.4830882913459016,3.461809496941257,行主,1872-1894,2-gram,0.5166890565257828,9677,1
行主交,11,0,2,1.4700088612372202,4.942684794195599,行主,1872-1894,2-gram,1.1367159243567222,9677,1
應行主,5,0,2,1.4552788450837895,3.396947300650417,行主,1872-1894,2-gram,0.5166890565257828,9677,1
行主帶,5,0,2,1.4290135738747214,3.3357991040313046,行主,1872-1894,2-gram,0.5166890565257828,9677,1
行主究,5,0,2,1.3639057350745043,3.1840431787303767,行主,1872-1894,2-gram,0.5166890565257828,9677,1
月行主,5,0,2,1.3053323554209024,3.0474289799605825,行主,1872-1894,2-gram,0.5166890565257828,9677,1
伊行主,5,0,2,1.2082813546007944,2.82111335174414,行主,1872-1894,2-gram,0.5166890565257828,9677,1
行主銀,9,0,2,1.2068996477634184,3.694042184477408,行主,1872-1894,2-gram,0.9300403017464091,9677,1
着行主,5,0,2,1.0443820169734757,2.438771730622404,行主,1872-1894,2-gram,0.5166890565257828,9677,1
行主轉,6,0,2,1.0089093295129516,2.559661704077381,行主,1872-1894,2-gram,0.6200268678309394,9677,1
問核鋪主,5,0,3,8.883612937908026,4.7356439219598485,鋪主,1872-1894,3-gram,0.5166890565257828,9677,1
鋪主賀少甫,5,0,2,7.974768703823548,14.14326587907448,鋪主,1872-1894,2-gram,0.5166890565257828,9677,1
核鋪主賀少甫,5,0,3,4.37126121851977,1.7389287268417488,鋪主,1872-1894,3-gram,0.5166890565257828,9677,1
鋪主辭,6,0,2,3.7301690399997365,9.376829536762653,鋪主,1872-1894,2-gram,0.6200268678309394,9677,1
鋪主怒,5,0,2,3.655114121914819,8.466559030010316,鋪主,1872-1894,2-gram,0.5166890565257828,9677,1
核鋪主,5,0,2,2.8572053450291772,6.635194986138142,鋪主,1872-1894,2-gram,0.5166890565257828,9677,1
恐鋪主,5,0,2,2.800454918380269,6.504167463340608,鋪主,1872-1894,2-gram,0.5166890565257828,9677,1
鋪主恐,5,0,2,2.7842113238612214,6.467154408026921,鋪主,1872-1894,2-gram,0.5166890565257828,9677,1
提鋪主,5,0,2,2.309805674340141,5.368795327067751,鋪主,1872-1894,2-gram,0.5166890565257828,9677,1
鋪主見,6,0,2,1.5802334238682598,3.990374955896277,鋪主,1872-1894,2-gram,0.6200268678309394,9677,1
餘鋪主,5,0,2,1.5554716337337924,3.617818659294477,鋪主,1872-1894,2-gram,0.5166890565257828,9677,1
鋪主事,6,0,2,1.476667415010191,3.729071929580649,鋪主,1872-1894,2-gram,0.6200268678309394,9677,1
供鋪主,6,0,2,1.3760023888290838,3.4746259291042025,鋪主,1872-1894,2-gram,0.6200268678309394,9677,1
福興小烟館主周福生,5,0,2,16.162324092942796,9.576279226567205,館主,1872-1894,2-gram,0.5166890565257828,9677,1
大同烟館主蕭茂宗,5,0,2,15.651497767570618,9.740763905931528,館主,1872-1894,2-gram,0.5166890565257828,9677,1
碧雲天烟館主劉錦堂,6,0,2,15.482078212398719,9.912276397943216,館主,1872-1894,2-gram,0.6200268678309394,9677,1
泰源飯館主江老三,5,0,2,15.063709699454646,9.71540686788791,館主,1872-1894,2-gram,0.5166890565257828,9677,1
折賣福興小烟館主,5,0,2,14.552881970864187,9.564433059383395,館主,1872-1894,2-gram,0.5166890565257828,9677,1
味道館主葉耀元,8,0,2,14.19974127853899,14.446480683197162,館主,1872-1894,2-gram,0.8267024904412524,9677,1
盆湯衖絲業會館主施少欽,5,0,2,13.410773344451018,8.991871780205127,館主,1872-1894,2-gram,0.5166890565257828,9677,1
絲業會館主施少欽,7,0,2,12.200436443102728,16.022089755777323,館主,1872-1894,2-gram,0.7233646791360959,9677,1
明月館主人,9,0,2,11.495727036905212,21.74459568739943,館主,1872-1894,2-gram,0.9300403017464091,9677,1
傅泰源飯館主,5,0,2,11.464764262537356,7.7508905171497,館主,1872-1894,2-gram,0.5166890565257828,9677,1
王振隆烟館主,6,0,2,11.15681679329129,7.595424650677198,館主,1872-1894,2-gram,0.6200268678309394,9677,1
烟館主王海豐,5,0,2,10.909850687208797,7.380101781365518,館主,1872-1894,2-gram,0.5166890565257828,9677,1
小烟館主王福成,5,0,2,10.535880989423362,18.061391080069924,館主,1872-1894,2-gram,0.5166890565257828,9677,1
在逃烟館主,6,0,2,10.058203802887014,11.07845756475059,館主,1872-1894,2-gram,0.6200268678309394,9677,1
彚館主人,9,0,2,9.661007441407788,22.103685646592922,館主,1872-1894,2-gram,0.9300403017464091,9677,1
帶家烟館主,6,0,3,8.54944107713456,4.760642129765632,館主,1872-1894,3-gram,0.6200268678309394,9677,1
館主人酌,9,0,2,8.297972137264052,19.63883945319559,館主,1872-1894,2-gram,0.9300403017464091,9677,1
外大同烟館主,5,0,2,8.137639619728775,5.508930843641419,館主,1872-1894,2-gram,0.5166890565257828,9677,1
知館主館主,5,0,3,7.627503708247698,3.631566669371487,館主,1872-1894,3-gram,0.5166890565257828,9677,1
館主黄少齋,8,0,2,7.135777444819604,18.411547997463934,館主,1872-1894,2-gram,0.8267024904412524,9677,1
結小烟館主,5,0,2,6.369216780240003,13.151194293469045,館主,1872-1894,2-gram,0.5166890565257828,9677,1
烟館主女堂,12,0,2,6.366419259753838,20.90883063496899,館主,1872-1894,2-gram,1.2400537356618788,9677,1
館主黄少齋偕,8,0,3,5.9411350928729725,2.395408257780561,館主,1872-1894,3-gram,0.8267024904412524,9677,1
花常館主,5,0,3,5.474941279535982,2.555175305461945,館主,1872-1894,3-gram,0.5166890565257828,9677,1
館主館主,5,0,2,4.5904366420282905,10.56149150056553,館主,1872-1894,2-gram,0.5166890565257828,9677,1
常館主,5,0,2,3.9753217427394008,9.185876537944333,館主,1872-1894,2-gram,0.5166890565257828,9677,1
浣花館主,8,0,2,3.793795336787458,7.280717970107378,館主,1872-1894,2-gram,0.8267024904412524,9677,1
館主允,5,0,2,3.4507957114692323,7.990699868511119,館主,1872-1894,2-gram,0.5166890565257828,9677,1
拘茶館主,6,0,2,3.4016228708977407,8.501024550521567,館主,1872-1894,2-gram,0.6200268678309394,9677,1
家烟館主女堂,6,0,3,3.3859853564139124,2.6323258875536197,館主,1872-1894,3-gram,0.6200268678309394,9677,1
拘在逃烟館主,6,0,3,3.216478134705076,1.2312060524059318,館主,1872-1894,3-gram,0.6200268678309394,9677,1
門烟館主,5,0,2,2.843594421343492,6.590452022490595,館主,1872-1894,2-gram,0.5166890565257828,9677,1
文烟館主,5,0,2,2.5186324604335324,5.839837072407524,館主,1872-1894,2-gram,0.5166890565257828,9677,1
烟館主傳,6,0,2,2.512383682636011,6.325987242471821,館主,1872-1894,2-gram,0.6200268678309394,9677,1
家烟館主,7,0,2,2.4676871819842012,6.6567795639469995,館主,1872-1894,2-gram,0.7233646791360959,9677,1
外烟館主,6,0,2,2.033738350076366,5.118911017060797,館主,1872-1894,2-gram,0.6200268678309394,9677,1
殷實商户,5,0,2,8.317024466084689,17.253644247354245,商户,1895-1911,2-gram,0.3813591640607124,13111,1
恆路祥豐酒坊主,5,0,2,14.137682931570831,9.38604183261354,坊主,1895-1911,2-gram,0.3813591640607124,13111,1
仁和坊主諸維卿,7,0,2,14.0868196628349,9.510439191942842,坊主,1895-1911,2-gram,0.5339028296849972,13111,1
仁和染坊主諸維卿,16,0,2,13.717822155285589,19.807103189112024,坊主,1895-1911,2-gram,1.2203493249942796,13111,1
染坊主劉秋士,5,0,2,13.381347839437515,8.975647038609853,坊主,1895-1911,2-gram,0.3813591640607124,13111,1
大塲染坊主,5,0,2,12.460985861402587,13.155028413524246,坊主,1895-1911,2-gram,0.3813591640607124,13111,1
繳仁和坊主,7,0,2,9.304817044534797,6.369812566537461,坊主,1895-1911,2-gram,0.5339028296849972,13111,1
南市仁和染坊主,14,0,2,8.204317704094697,16.351622066634395,坊主,1895-1911,2-gram,1.0678056593699945,13111,1
祥豐酒坊主報,5,0,2,8.089833492864152,5.476583552047091,坊主,1895-1911,2-gram,0.3813591640607124,13111,1
技坊主,6,0,2,7.325316427484065,16.73633531287339,坊主,1895-1911,2-gram,0.45763099687285486,13111,1
坊主張阿二,7,0,2,6.939620085540032,17.477018633693017,坊主,1895-1911,2-gram,0.5339028296849972,13111,1
坊主鳴,5,0,2,4.77264634231895,10.95647446391575,坊主,1895-1911,2-gram,0.3813591640607124,13111,1
施技坊主,6,0,3,3.3996031874436525,1.541806690148319,坊主,1895-1911,3-gram,0.45763099687285486,13111,1
賣南市仁和染坊主,14,0,3,3.297017053540878,1.5705627011483374,坊主,1895-1911,3-gram,1.0678056593699945,13111,1
坊主赴,5,0,2,3.0636781906370913,7.080169520001059,坊主,1895-1911,2-gram,0.3813591640607124,13111,1
事坊主,6,0,2,2.104270608627346,5.277809132823498,坊主,1895-1911,2-gram,0.45763099687285486,13111,1
坊主禀,5,0,2,1.7405809921687823,4.026864217721903,坊主,1895-1911,2-gram,0.3813591640607124,13111,1
坊主案,5,0,2,0.9550114653270647,2.2099106914949314,坊主,1895-1911,2-gram,0.3813591640607124,13111,1
永泰絲線店主彭友甫,11,0,2,18.010779555975237,8.909071924164264,店主,1895-1911,2-gram,0.8389901609335673,13111,1
恆泰祥米店主貢金桂,6,0,2,17.440238162840092,8.55711111423868,店主,1895-1911,2-gram,0.45763099687285486,13111,1
稼萃米店主嚴炳生,6,0,2,17.440238162840092,8.55711111423868,店主,1895-1911,2-gram,0.45763099687285486,13111,1
三和南貨店主梁樹元,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
乾大店主張朗峯,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
内器店主戴正喜,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
天元肉店主趙道生,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
德材店主程卿,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
新閘肉店主孔炳濤,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
森大洋貨店主周樹堂,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
永泰銅器店主金榮汀,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
源昌米店主胡阿明,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
源茂店主梁瑞生,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
王大吉藥店主王芝田,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
祥生昌廣貨店主吳誠齋,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
閘兆永昌絲線店主俞德泉,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
順源土店主楊尹彬,5,0,2,17.27318477124198,8.44675328624811,店主,1895-1911,2-gram,0.3813591640607124,13111,1
