Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
0.010651324352486344,0.003957318947229781,4.1356347638130044e-4,0.002115033332712818,0.7807354937941623,0.0020804220964034297,0.0013896712478996163,0.010897018565244327,0.003994532556745008,0.18376562163073493
0.4436882443174237,0.039147246104287936,0.0029664799616236624,0.002979041956798434,0.06266951712095485,0.009715945914486867,0.0026916991334290374,0.16645689764723212,0.07591422703001256,0.19377070081375075
0.025705898712466587,0.3171406012649043,0.6373025834080226,0.001070793251681482,0.0017994571803867023,0.007740874866561232,0.00787487174085236,2.972162237135234e-4,0.001064955380827462,2.7479705845226145e-6
0.22304460071316315,0.00378525835979697,0.5514032910034925,0.0024531566820651797,0.0032831230125577905,0.19549503907676247,0.017402258010666798,0.002271619184967978,8.408647760185414e-4,2.0789180508346697e-5
4.818971610189431e-4,0.8294697583238011,1.948370406201452e-5,4.2721388051052966e-6,4.161048514227398e-4,3.5369556003836615e-6,3.8370920284877824e-5,0.001166830243784695,0.156128442880113,0.012271302821107081
0.0019655585865333844,0.01050982057903785,2.0079410672869695e-5,2.285618997782109e-5,0.00620029828954512,1.8109253890651554e-5,8.967083917099e-5,0.010821184197778583,0.5558380488244947,0.4145143738288979
0.05726730721050761,0.1659229111360067,0.015625777950879546,0.18793914816314064,0.18915932843283487,0.03528012019206278,0.13439562075705205,0.05412888730344785,0.03132699803820941,0.12895390081585867
0.04091891438947219,0.0015080184978324524,0.012177204951496962,0.0057604508290734794,0.0025980908784709756,0.3054058932787152,0.0039011739980562023,0.6264012637813374,8.93125320553037e-4,4.358640749922701e-4
0.0034959679668346215,0.0018963569438170827,0.8868000807839493,2.9367155626158135e-4,0.0017902191448785243,0.002358045509341922,0.09855382935996355,0.001114354916447587,0.0034892300143087346,2.0824380419737844e-4
0.001085816103026901,0.11621351134385073,0.005262154729613312,0.002452262683911656,0.0026786350268497815,0.003682064358741267,0.8592868185689713,0.0025831870028154855,0.006417320691166722,3.3822949105289887e-4
0.014187801712369566,0.003957629462344512,0.0013435720901222438,0.00514455848787019,0.9033334646533814,0.011383900501420071,0.0034011908649075606,0.013996172110084117,0.0022967611670631784,0.04095494895043712
0.0010904764461520707,0.0026674868882211713,0.005258486418135516,0.03359999675248623,0.004751006224509422,0.018689810579658576,0.9174157620846283,0.014784604649834752,0.0016342940615571714,1.0807589481665195e-4
4.654826810271528e-4,6.910387933694667e-4,0.0012065102389164398,0.42582040139926464,0.0013016630688988254,0.13219555661481727,0.4352770148172027,0.0028648227469690304,1.5059866741382017e-4,2.691097212073834e-5
0.0016224655397152933,0.0035097664960918773,7.982121073354405e-6,3.0483777127982692e-5,0.00985509106758536,1.5964538198757013e-5,4.715897364171168e-5,0.007781779315335222,0.08473390610208875,0.8923954020691416
0.006572668720492334,0.005490705127806043,1.3239961402460672e-4,0.00280510927551182,0.012014860801940858,0.0019363902042140242,0.0014734037117937492,0.3101487580954002,0.03200445846737286,0.6274212459814434
0.003128238495549868,0.0015959408515330469,0.9795646218914116,3.3311886612262856e-4,0.00119642694937753,0.009416433638203712,0.003176586999535431,6.118008890746097e-4,9.649985729286053e-4,1.1832846263022762e-5
